Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
PARA,39.239515000000004,-119.94192450000001,Cutthroat's Saloon,39.24030543005027,-119.94315163657015,American Restaurant
PARA,39.239515000000004,-119.94192450000001,Grand Lodge Casino,39.24018647232784,-119.94307105227672,Casino
PARA,39.239515000000004,-119.94192450000001,Chopsticks,39.239933,-119.941666,Chinese Restaurant
PARA,39.239515000000004,-119.94192450000001,Stay Fit At Hyatt,39.240384000000006,-119.94353799999999,Gym
PARA,39.239515000000004,-119.94192450000001,Sierra Cloud,39.237896821521275,-119.94403954578036,Boat or Ferry
PARA,39.239515000000004,-119.94192450000001,Hyatt Regency Lake Tahoe Cabana #2,39.23778157609868,-119.94420134746036,Hotel
PARA,39.239515000000004,-119.94192450000001,Village Green,39.240662,-119.945125,Park
PAUA,39.24193833333333,-119.94939266666664,Incline Beach,39.240322109050595,-119.94746446609496,Beach
PAUA,39.24193833333333,-119.94939266666664,Ski Beach & Boat Launch,39.239343625854275,-119.94690259756298,Harbor / Marina
PAUA,39.24193833333333,-119.94939266666664,Aspen Grove,39.240662,-119.945125,Park
PAUA,39.24193833333333,-119.94939266666664,Incline Village Vacation,39.244248079023,-119.95195090934736,Travel & Transport
PAUA,39.24193833333333,-119.94939266666664,Village Green,39.240662,-119.945125,Park
PAUA,39.24193833333333,-119.94939266666664,North Tahoe Disc Course,39.24358710347758,-119.94445743084965,Disc Golf
PAUA,39.24193833333333,-119.94939266666664,Pier 111 @ Lake Tahoe,39.238434000000005,-119.94648000000001,Pier
PAWA,39.246754333333335,-119.96340333333332,Lupita's Mexican Restaurant & Bar,39.247577982149004,-119.96373726919842,Mexican Restaurant
PAWA,39.246754333333335,-119.96340333333332,Burnt Cedar,39.245914164977606,-119.96825695037842,Beach
PAWA,39.246754333333335,-119.96340333333332,Brewforia,39.250551651800144,-119.96139463000364,Beer Garden
PAWA,39.246754333333335,-119.96340333333332,Village Ski Loft,39.250724863995096,-119.9611863179567,Bike Shop
PAWA,39.246754333333335,-119.96340333333332,Di Maggio's at the Lake,39.250678265810706,-119.96151732868329,Deli / Bodega
PAWA,39.246754333333335,-119.96340333333332,Wells Fargo,39.250826580257936,-119.96286302804948,Bank
PAWA,39.246754333333335,-119.96340333333332,Village Market,39.247743704798175,-119.96292472127415,Grocery Store
PAWA,39.246754333333335,-119.96340333333332,Family Solutions Thrift Shop,39.247860879491725,-119.96196227668356,Thrift / Vintage Store
PAWA,39.246754333333335,-119.96340333333332,Tommy Mac Electric,39.2477966,-119.96323490000002,Electronics Store
PAWA,39.246754333333335,-119.96340333333332,Bigfoot Deli,39.247994,-119.963179,Sandwich Place
PAWA,39.246754333333335,-119.96340333333332,Dress the Party,39.24748335197437,-119.96260031407421,Thrift / Vintage Store
PAZA,39.2598362,-119.94753,Tahoe Trailblazers Limited,39.262605,-119.949995,Nightlife Spot
PAZA,39.2598362,-119.94753,Exclusive Tahoe Boat Rentals,39.25719662916311,-119.95111227035522,Boat or Ferry
PAZA,39.2598362,-119.94753,Mountain Magic Catering,39.25887700000001,-119.952731,Food
PBAA,39.2515925,-119.92806816666666,Diamond Peak Ski Resort,39.253690785361655,-119.9232816696167,Ski Area
PBAA,39.2515925,-119.92806816666666,Top Of Schoolhouse,39.252494,-119.924975,Ski Chairlift
PBAA,39.2515925,-119.92806816666666,Tahoe Chaparral,39.252028,-119.932141,Resort
PBAA,39.2515925,-119.92806816666666,Diamond Peak Ski School,39.253601,-119.923722,Ski Area
PBAA,39.2515925,-119.92806816666666,The Green Chalet,39.255775451660156,-119.92701721191406,Mountain
PBAA,39.2515925,-119.92806816666666,Wilderness Lodge & Ski Shack,39.24983751583692,-119.93335819511502,Ski Lodge
PBCA,39.255892,-119.944194,The Chateau,39.25354339098721,-119.94377809449345,Event Space
PBCA,39.255892,-119.944194,Incline Village Championship Golf Course,39.253500891263094,-119.94405083998826,Golf Course
PBCA,39.255892,-119.944194,Club Tahoe,39.25381812380978,-119.94850633207216,Resort
PBCA,39.255892,-119.944194,The Grille,39.253603654231355,-119.94339577438593,American Restaurant
PBDA,39.26200925000001,-119.95440895,Round Table Pizza,39.25993,-119.957192,Pizza Place
PBDA,39.26200925000001,-119.95440895,Mountain Magic Catering,39.25887700000001,-119.952731,Food
PBDA,39.26200925000001,-119.95440895,Tahoe Trailblazers Limited,39.262605,-119.949995,Nightlife Spot
PBDA,39.26200925000001,-119.95440895,The Loop,39.2632193920736,-119.9599352177062,Trail
PBFA,39.246804,-119.932984,Big Water Grille,39.248675270239794,-119.93295417136532,New American Restaurant
PBFA,39.246804,-119.932984,Parkside Inn,39.2441239755544,-119.93668552390663,Motel
PBFA,39.246804,-119.932984,Wilderness Lodge & Ski Shack,39.24983751583692,-119.93335819511502,Ski Lodge
PBFA,39.246804,-119.932984,Big Water Base Camp,39.243072999999995,-119.93141299999999,Campground
PBFA,39.246804,-119.932984,Incline Bike Park,39.247446999999994,-119.93831499999999,Bike Trail
PBHA,39.27093,-119.950106,ELJMResort NV,39.27181,-119.952367,Tourist Information Center
PCAA,39.245172454545454,-119.93410263636362,Big Water Grille,39.248675270239794,-119.93295417136532,New American Restaurant
PCAA,39.245172454545454,-119.93410263636362,Parkside Inn,39.2441239755544,-119.93668552390663,Motel
PCAA,39.245172454545454,-119.93410263636362,Hidden Beach,39.24476327710523,-119.93875940125572,Beach
PCAA,39.245172454545454,-119.93410263636362,Incline Bike Park,39.247446999999994,-119.93831499999999,Bike Trail
PCBA,39.22968166666667,-120.00220233333334,Soule Domain,39.22809846239559,-120.00577624005471,American Restaurant
PCBA,39.22968166666667,-120.00220233333334,Jim Kelley's Tahoe Nugget,39.228149634519774,-120.00422180600668,Casino
PCBA,39.22968166666667,-120.00220233333334,Crystal Bay Club Casino,39.22760124227637,-120.00473883621684,Casino
PCBA,39.22968166666667,-120.00220233333334,Tahoe Biltmore Lodge & Casino,39.22809682783976,-120.00479036554621,Casino
PCBA,39.22968166666667,-120.00220233333334,Bistro Elise,39.227479031668956,-120.00478429330074,Coffee Shop
PCBA,39.22968166666667,-120.00220233333334,Steak & Lobster House,39.227553810481204,-120.00498639135648,Steakhouse
PCBA,39.22968166666667,-120.00220233333334,Cafe Biltmore,39.2277416586754,-120.00546387009476,American Restaurant
PCBA,39.22968166666667,-120.00220233333334,Crystal Bay Sports Book,39.227380873162204,-120.00538715549186,Casino
PCBA,39.22968166666667,-120.00220233333334,Sanctuary,39.22772934504064,-120.00574840665426,Yoga Studio
PCBA,39.22968166666667,-120.00220233333334,CA NV State Line,39.22739136946923,-120.00555407255888,Border Crossing
PCBA,39.22968166666667,-120.00220233333334,Tahoe Inn,39.227510341213936,-120.00702971160284,Motel
PCCA,39.226349,-120.004856,Soule Domain,39.22809846239559,-120.00577624005471,American Restaurant
PCCA,39.226349,-120.004856,Speedboat Beach,39.22314413855921,-120.0086045147378,Beach
PCCA,39.226349,-120.004856,Jim Kelley's Tahoe Nugget,39.228149634519774,-120.00422180600668,Casino
PCCA,39.226349,-120.004856,Crystal Bay Club Casino,39.22760124227637,-120.00473883621684,Casino
PCCA,39.226349,-120.004856,Tahoe Biltmore Lodge & Casino,39.22809682783976,-120.00479036554621,Casino
PCCA,39.226349,-120.004856,CA NV State Line,39.22739136946923,-120.00555407255888,Border Crossing
PCCA,39.226349,-120.004856,Crystal Bay Sports Book,39.227380873162204,-120.00538715549186,Casino
PCCA,39.226349,-120.004856,Cafe Biltmore,39.2277416586754,-120.00546387009476,American Restaurant
PCCA,39.226349,-120.004856,Bistro Elise,39.227479031668956,-120.00478429330074,Coffee Shop
PCCA,39.226349,-120.004856,Sanctuary,39.22772934504064,-120.00574840665426,Yoga Studio
PCCA,39.226349,-120.004856,Steak & Lobster House,39.227553810481204,-120.00498639135648,Steakhouse
PCCA,39.226349,-120.004856,Lakeview Dining Room,39.22457797780057,-120.00516701759241,American Restaurant
PCCA,39.226349,-120.004856,Tahoe Inn,39.227510341213936,-120.00702971160284,Motel
PCFA,39.24902125,-119.985379875,water fountain,39.249796999999994,-119.981275,Fountain
PCFA,39.24902125,-119.985379875,547 Sugarpine,39.25220111421975,-119.98375548790165,Hotel
PDAA,39.23834844444443,-119.94291322222222,Hyatt Regency Lake Tahoe,39.2401530938654,-119.9431031820715,Hotel
PDAA,39.23834844444443,-119.94291322222222,Lone Eagle Grille,39.2378229763626,-119.94423239141656,Tapas Restaurant
PDAA,39.23834844444443,-119.94291322222222,Hyatt Beach,39.23782752351993,-119.9446269102528,Beach
PDAA,39.23834844444443,-119.94291322222222,Chuck Wagon of Tahoe,39.24023231497047,-119.94311341755319,Food Truck
PDAA,39.23834844444443,-119.94291322222222,Mountain High Sandwich Co,39.24067788354503,-119.94046356527036,Sandwich Place
PDAA,39.23834844444443,-119.94291322222222,Austins,39.24054747913865,-119.94082883967332,American Restaurant
PDAA,39.23834844444443,-119.94291322222222,Incline Beach,39.240322109050595,-119.94746446609496,Beach
PDAA,39.23834844444443,-119.94291322222222,Ski Beach & Boat Launch,39.239343625854275,-119.94690259756298,Harbor / Marina
PDAA,39.23834844444443,-119.94291322222222,Fumo Wood Fired Eatery,39.240757,-119.94020900000001,Pizza Place
PDAA,39.23834844444443,-119.94291322222222,Hyatt Sierra Cafe,39.24019272716672,-119.94343944896153,American Restaurant
PDAA,39.23834844444443,-119.94291322222222,La Fondue,39.240830474967396,-119.93995504713043,Fondue Restaurant
PDAA,39.23834844444443,-119.94291322222222,Le Bistro,39.24040594262788,-119.94051111886179,French Restaurant
PDAA,39.23834844444443,-119.94291322222222,Pier 111 Bar,39.236940892514966,-119.94458970146263,Bar
PDAA,39.23834844444443,-119.94291322222222,Tomaato's,39.240699342006884,-119.94027736742943,Italian Restaurant
PDAA,39.23834844444443,-119.94291322222222,"Hyatt Residence Club Lake Tahoe, High Sierra Lodge",39.24149771033407,-119.94265599824458,Hotel
PDAA,39.23834844444443,-119.94291322222222,Aspen Grove,39.240662,-119.945125,Park
PDAA,39.23834844444443,-119.94291322222222,Tahoe Provisions,39.24018534699368,-119.9432945024526,Coffee Shop
PDAA,39.23834844444443,-119.94291322222222,Cutthroat's Saloon,39.24030543005027,-119.94315163657015,American Restaurant
PDAA,39.23834844444443,-119.94291322222222,Grand Lodge Casino,39.24018647232784,-119.94307105227672,Casino
PDAA,39.23834844444443,-119.94291322222222,Sierra Cloud,39.237896821521275,-119.94403954578036,Boat or Ferry
PDAA,39.23834844444443,-119.94291322222222,Hyatt Regency Lake Tahoe Cabana #2,39.23778157609868,-119.94420134746036,Hotel
PDAA,39.23834844444443,-119.94291322222222,Chopsticks,39.239933,-119.941666,Chinese Restaurant
PDAA,39.23834844444443,-119.94291322222222,Stay Fit At Hyatt,39.240384000000006,-119.94353799999999,Gym
PDAA,39.23834844444443,-119.94291322222222,Village Green,39.240662,-119.945125,Park
PDCA,39.2404265,-119.94075600000001,Mountain High Sandwich Co,39.24067788354503,-119.94046356527036,Sandwich Place
PDCA,39.2404265,-119.94075600000001,Hyatt Regency Lake Tahoe,39.2401530938654,-119.9431031820715,Hotel
PDCA,39.2404265,-119.94075600000001,Austins,39.24054747913865,-119.94082883967332,American Restaurant
PDCA,39.2404265,-119.94075600000001,La Fondue,39.240830474967396,-119.93995504713043,Fondue Restaurant
PDCA,39.2404265,-119.94075600000001,Fumo Wood Fired Eatery,39.240757,-119.94020900000001,Pizza Place
PDCA,39.2404265,-119.94075600000001,Chuck Wagon of Tahoe,39.24023231497047,-119.94311341755319,Food Truck
PDCA,39.2404265,-119.94075600000001,Le Bistro,39.24040594262788,-119.94051111886179,French Restaurant
PDCA,39.2404265,-119.94075600000001,Lone Eagle Grille,39.2378229763626,-119.94423239141656,Tapas Restaurant
PDCA,39.2404265,-119.94075600000001,Tomaato's,39.240699342006884,-119.94027736742943,Italian Restaurant
PDCA,39.2404265,-119.94075600000001,Hyatt Beach,39.23782752351993,-119.9446269102528,Beach
PDCA,39.2404265,-119.94075600000001,Hyatt Sierra Cafe,39.24019272716672,-119.94343944896153,American Restaurant
PDCA,39.2404265,-119.94075600000001,Recreation Center,39.24455748592882,-119.94178703847851,Gym
PDCA,39.2404265,-119.94075600000001,"Hyatt Residence Club Lake Tahoe, High Sierra Lodge",39.24149771033407,-119.94265599824458,Hotel
PDCA,39.2404265,-119.94075600000001,Aspen Grove,39.240662,-119.945125,Park
PDCA,39.2404265,-119.94075600000001,Tahoe Provisions,39.24018534699368,-119.9432945024526,Coffee Shop
PDCA,39.2404265,-119.94075600000001,Cutthroat's Saloon,39.24030543005027,-119.94315163657015,American Restaurant
PDCA,39.2404265,-119.94075600000001,Grand Lodge Casino,39.24018647232784,-119.94307105227672,Casino
PDCA,39.2404265,-119.94075600000001,Chopsticks,39.239933,-119.941666,Chinese Restaurant
PDCA,39.2404265,-119.94075600000001,Stay Fit At Hyatt,39.240384000000006,-119.94353799999999,Gym
PDCA,39.2404265,-119.94075600000001,Village Green,39.240662,-119.945125,Park
PDCA,39.2404265,-119.94075600000001,Sierra Cloud,39.237896821521275,-119.94403954578036,Boat or Ferry
PDCA,39.2404265,-119.94075600000001,Hyatt Regency Lake Tahoe Cabana #2,39.23778157609868,-119.94420134746036,Hotel
PDCA,39.2404265,-119.94075600000001,North Tahoe Disc Course,39.24358710347758,-119.94445743084965,Disc Golf
PEAA,39.24446492307693,-119.94760569230768,Incline Beach,39.240322109050595,-119.94746446609496,Beach
PEAA,39.24446492307693,-119.94760569230768,Bowl Incline,39.24709280482651,-119.94919368587816,Bowling Alley
PEAA,39.24446492307693,-119.94760569230768,Sunshine Deli & Catering,39.247397,-119.950031,Deli / Bodega
PEAA,39.24446492307693,-119.94760569230768,Aspen Grove,39.240662,-119.945125,Park
PEAA,39.24446492307693,-119.94760569230768,North Tahoe Disc Course,39.24358710347758,-119.94445743084965,Disc Golf
PEAA,39.24446492307693,-119.94760569230768,Softball Fields / Incline Park,39.2475826676282,-119.94610637025734,Baseball Field
PEAA,39.24446492307693,-119.94760569230768,Incline Village Vacation,39.244248079023,-119.95195090934736,Travel & Transport
PEAA,39.24446492307693,-119.94760569230768,Village Green,39.240662,-119.945125,Park
PFAA,39.251333125,-119.9478425,Raley's,39.25062512718407,-119.94966707018581,Grocery Store
PFAA,39.251333125,-119.9478425,Alibi Ale Works Incline Public House,39.24910029999999,-119.94854859999998,Brewery
PFAA,39.251333125,-119.9478425,IV Coffee Lab,39.24922062803133,-119.95173149146946,Coffee Shop
PFAA,39.251333125,-119.9478425,Bite Restaurant & Bar,39.24942142180912,-119.95171568803103,Tapas Restaurant
PFAA,39.251333125,-119.9478425,Club Tahoe,39.25381812380978,-119.94850633207216,Resort
PFAA,39.251333125,-119.9478425,T's Mesquite Rotisserie,39.249668,-119.952087,BBQ Joint
PFAA,39.251333125,-119.9478425,Gus' Open Pit Barbecue,39.25009492238963,-119.95082063360323,BBQ Joint
PFAA,39.251333125,-119.9478425,The Chateau,39.25354339098721,-119.94377809449345,Event Space
PFAA,39.251333125,-119.9478425,Bowl Incline,39.24709280482651,-119.94919368587816,Bowling Alley
PFAA,39.251333125,-119.9478425,Incline Village Championship Golf Course,39.253500891263094,-119.94405083998826,Golf Course
PFAA,39.251333125,-119.9478425,Sunshine Deli & Catering,39.247397,-119.950031,Deli / Bodega
PFAA,39.251333125,-119.9478425,Starbucks,39.24942853628094,-119.95301897856669,Coffee Shop
PFAA,39.251333125,-119.9478425,Thai Recipe,39.249187162074186,-119.95219034540648,Thai Restaurant
PFAA,39.251333125,-119.9478425,Rookies Sports Bar and Grill,39.250084824993856,-119.94944838551595,Sports Bar
PFAA,39.251333125,-119.9478425,7-Eleven,39.2493559,-119.9521575,Convenience Store
PFAA,39.251333125,-119.9478425,pet station,39.250704999999996,-119.951704,Pet Store
PFAA,39.251333125,-119.9478425,The Local,39.249407,-119.951548,Bar
PFAA,39.251333125,-119.9478425,Fredrick's Fusion Bistro,39.249231,-119.951665,Asian Restaurant
PFAA,39.251333125,-119.9478425,Softball Fields / Incline Park,39.2475826676282,-119.94610637025734,Baseball Field
PFAA,39.251333125,-119.9478425,Inclined Burgers And Brews,39.249046,-119.95208999999998,Burger Joint
PFAA,39.251333125,-119.9478425,Incline Cinema,39.24906,-119.95222,Movie Theater
PFAA,39.251333125,-119.9478425,The Grille,39.253603654231355,-119.94339577438593,American Restaurant
PGAA,39.24628420000001,-119.94945064,IV Coffee Lab,39.24922062803133,-119.95173149146946,Coffee Shop
PGAA,39.24628420000001,-119.94945064,Alibi Ale Works,39.247491742730624,-119.95365207438186,Brewery
PGAA,39.24628420000001,-119.94945064,Bowl Incline,39.24709280482651,-119.94919368587816,Bowling Alley
PGAA,39.24628420000001,-119.94945064,Alibi Ale Works Incline Public House,39.24910029999999,-119.94854859999998,Brewery
PGAA,39.24628420000001,-119.94945064,Bite Restaurant & Bar,39.24942142180912,-119.95171568803103,Tapas Restaurant
PGAA,39.24628420000001,-119.94945064,T's Mesquite Rotisserie,39.249668,-119.952087,BBQ Joint
PGAA,39.24628420000001,-119.94945064,Sunshine Deli & Catering,39.247397,-119.950031,Deli / Bodega
PGAA,39.24628420000001,-119.94945064,Raley's,39.25062512718407,-119.94966707018581,Grocery Store
PGAA,39.24628420000001,-119.94945064,Gus' Open Pit Barbecue,39.25009492238963,-119.95082063360323,BBQ Joint
PGAA,39.24628420000001,-119.94945064,Starbucks,39.24942853628094,-119.95301897856669,Coffee Shop
PGAA,39.24628420000001,-119.94945064,Thai Recipe,39.249187162074186,-119.95219034540648,Thai Restaurant
PGAA,39.24628420000001,-119.94945064,7-Eleven,39.2493559,-119.9521575,Convenience Store
PGAA,39.24628420000001,-119.94945064,Rookies Sports Bar and Grill,39.250084824993856,-119.94944838551595,Sports Bar
PGAA,39.24628420000001,-119.94945064,Incline Village Vacation,39.244248079023,-119.95195090934736,Travel & Transport
PGAA,39.24628420000001,-119.94945064,Softball Fields / Incline Park,39.2475826676282,-119.94610637025734,Baseball Field
PGAA,39.24628420000001,-119.94945064,Fredrick's Fusion Bistro,39.249231,-119.951665,Asian Restaurant
PGAA,39.24628420000001,-119.94945064,Inclined Burgers And Brews,39.249046,-119.95208999999998,Burger Joint
PGAA,39.24628420000001,-119.94945064,Incline Cinema,39.24906,-119.95222,Movie Theater
PGAA,39.24628420000001,-119.94945064,The Local,39.249407,-119.951548,Bar
PHAA,39.246153,-119.940927,Recreation Center,39.24455748592882,-119.94178703847851,Gym
PHAA,39.246153,-119.940927,Parkside Inn,39.2441239755544,-119.93668552390663,Motel
PHAA,39.246153,-119.940927,Incline Village Crystal Bay Visitors & Convention Bureau,39.247358,-119.941897,Tourist Information Center
